Company Name,Place ID,Author,Rating,Review Text,sentiment,confidence
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,James L. Stouffer,5,"Dozens of contractors are available in the London area.  However, if you want the best for your build or remodel, you must use CCR.  Arne Madsen, the owner, is a terrific person with a keen eye for design and detail.  He has attracted a skilled group of employees and hires reliable sub trades. Their work is first rate plus and has been recognized with dozens of awards. CCR will do your job start-to-finish, from getting the building permit to completing final touches to your satisfaction.

We hired CCR to remove our old deck and build a new one. Because we have a walkout, the deck is 9 feet above the patio. The old deck was not covered. CCR extended the existing roof over the new deck. It is impossible to distinguish where the new roof connects to the existing roof, as it is a perfect piece of workmanship.   The ceiling finish on the deck is stylish as is the finish of the underside of the deck and the underside of the stairs both of which are finished with the same material as the existing soffit and fascia. Our neighbor, who has expertise in construction, informally followed the work and inspected the finished deck. He commented on the high quality of construction and attractiveness of the new deck. We are extremely pleased with the work done by CCR and are enjoying our new deck!",POSITIVE,0.9998904466629028
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Karen Dyer,5,When my elderly parents moved into my home we did an extensive renovation. CCR worked With us every step of the way. The workers that came here were very respectful and accommodating. We are absolutely delighted with the results.,POSITIVE,0.9985151886940002
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Terry Hamilton,5,"We had a renovation of our kitchen, ensuite, and deck in 2022. It was a pleasure to work with the CCR team and contractors and subcontractors. We absolutely love our renovations and are grateful for Peder’s vision to enlarge our kitchen window and walk us through what our ensuite could entail!  Wow. What a difference!!  Special thanks to Ryan, Scott, Guerin, Erin, and Stewart, and especially to our interior designer, Jen!!  We couldn’t have got through this without all of you!!!  Your professionalism, dedication and attention to detail was above and beyond. We wholeheartedly recommend CCR to others who are contemplating a renovation.

Lynne & Terry Hamilton",POSITIVE,0.9989860653877258
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Kim Watson,5,"We have just completed our 3rd major project with CCR. This time we completed a full renovation of our kitchen, laundry room/ mudroom and the main floor bathroom. Previous projects were in 2008 (finishing the lower level) and  in 2018 (2 bathroom remodels).

We have continued to use CCR because we have had excellent experiences working with Arne and his team.  From the initial meeting to the final walk through, we feel confident in the project design, quality of workmanship and materials, care and consideration for keeping our home habitable during the construction and the skill and experience of both CCR staff and the sub trades (electrical, plumbing, tile etc).

CCR  is a trustworthy, reliable, high quality contractor.  We highly recommend them based on our experiences.",POSITIVE,0.999426007270813
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Mary-Lou Roder,5,"I approached CCR for a main floor renovation on the recommendation of a friend and I was not disappointed. I would as well definitely recommend them.
I wanted to update the space to ensure I could age in place.  A sunken floor was raised, a mud room became a main floor laundry, my new kitchen is much more functional and new patio doors and windows were installed.  They (Arne, Peder and their staff) were professional and always available to consult about any ongoing issues during the design and construction phases. Every detail was carefully attended to.
I love the new look and know I will be able to enjoy it for many years.",POSITIVE,0.9979764819145203
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Pam Sabourin,5,We had the pleasure of having CCR renovate a major portion of our main floor as well as our master en-suite and bedroom. Arne made some design suggestions which my husband and I would never have thought of and those suggestions are our favourite parts of our renovation. All of the contractors and sub-contractors were a pleasure to work with. We are thrilled with the end results and are so appreciative of the beautiful renovation which CCR did for us.,POSITIVE,0.9977523684501648
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Kelly Callahan,5,"CCR recently completed a significant renovation of our main living space and kitchen and we could not be happier. Arne really took the time to listen and understand our wants and needs and designed a living space that is beautiful and timeless. The CCR team masterfully executed the renovation and created an open concept design that has transformed our home from a dated 1970s bungalow to a beautiful modern living space that we love!

From the first meeting with Arne, we knew that we wanted to hire CCR. His attention to detail, suggestions and vision were appreciated from beginning to end. He hires master craftsmen/women who are talented, respectful and were a real joy to welcome into our home. They arrived on time, on schedule and left our home clean and well kept each day. We cannot say enough wonderful comments about our site supervisor John McDermott; a gentle giant, whose talents amazed us and his attention to detail ensured we were beyond pleased with the finished product. Customers are very fortunate to have John on their project.

The entire CCR team, Lonny, Donnie, Ross, Andrew, Jenn and especially Justin who keeps all the selections and decisions on track and on time, were exceptional. Our electrician Steve deserves our sincere appreciation for his attention to detail and his vision as well; lighting makes the space warm and bright and Steve did a fabulous job!

Choosing a renovation company is daunting, but when you choose a company like CCR, you can relax and know that your project is in good hands. Arne treats his employees with the utmost respect and it shows in their dedication and commitment to each other and the finished product. We would highly recommend CCR for any project big or small, you will not be disappointed!",POSITIVE,0.9988376498222351
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Gord Mitchell,5,"We had a major kitchen Reno done with CCR and it was amazing.  We have a heritage home in London and they worked with us at every stage, helping us live through a house with no kitchen or main bathroom.  The entire back of the house was demolished and re-built, and the only extras were things that we had added to the project.  No surprises, the kitchen, bathroom and new mud room were delivered right on schedule. We’ve recommended them to friends and they have had the same experience.",POSITIVE,0.9999334812164307
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Robin Frkovic,5,"I have used CCR for major renovations on two houses and I have been very pleased with both projects and can't recommend them enough to people looking for renovators! Arne and his management crew are professional and stand behind their work! Renovations can be a stressful time for people and Arne always keeps a cool head and his staff follows his lead. CCR hires people that care about their work and enjoy their work! It is always a pleasure to work with CCR. PS. Arne is a stickler for details and won't accept work that isn't up to his high standards and that is an awesome quality to have in a renovation company!  Also, they always have a picnic for their clients at the end of summer (except this year) as they value their relationships with their clients. What contractor does that? Great Idea and Great Company and Great People!",POSITIVE,0.9956554174423218
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,James O'Leary,5,We have started our whole home renovation project with CCR and couldn’t be happier. Right now we are in the current planning stages of what our dream home will look like. Peder and his team have been great with providing amazing floor plans that will fit our family perfectly. They work well with learning exactly what you want and how to convey it. Excited to start the actual Reno process in the future!,POSITIVE,0.9996168613433838
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Jenna M,5,"I had CCR do quite a significant renovation in my newly purchased home, to make it into my home and make it exactly what I was looking for. From the first contact with Peder, I felt comfortable and reassured that my project would be in great hands. There were several bumps along the way, that were not related to CCR, but that CCR helped me navigate. They were professional, kind, humorous, and produced a high quality final product that I absolutely adore. They were compassionate and mindful of finances. They were open and honest about what could and could not be accomplished. They allowed me to make decisions but yet ensured that the building pieces were completed safely and by code. They have an incredible sense for detail, which was super important to me. I would recommend this company to everyone. These guys feel like family. A year plus after this major renovation I still connect with them if questions come up, or for recommendations around where to go for certain things, and I have always felt well received. I will for sure connect with CCR for any future renovations.",POSITIVE,0.9987778067588806
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Thomas Linn,5,"I highly recommend CCR Build and Remodel.  My project was a house addition.  I had already done a fair amount of research and had a good idea of the specifics of what I wanted.  Peder was happy to work with my plans but also made valuable suggestions during the design process that improved certain aspects and also helped keep the budget reasonable.  There were unanticipated issues in obtaining the building permit, both the city requiring several variances and also permissions from the Upper Thames River Conservation Authority (UTRCA) because the property is adjacent to an ESA.  At times I felt a bit overwhelmed by this process, but Peder was reassuring and doggedly pursued both the city and UTRCA until all issues were satisfied and the building permit was issued.
Once started work progressed well.  For example when the original siding sub-contractor was unable to install the siding on schedule Peder located another siding installer to keep the project moving along.  The crew from CCR was dedicated, friendly and helpful, they quickly addressed any questions or concerns I had during the construction process.  I am happy with the overall project and the quality of CCR’s work.  The best recommendation I can give is that if I were to have another project in the future I would again go with CCR.",POSITIVE,0.9991846680641174
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Betsy Brakel,5,"We have had the pleasure of doing business with Arne, Peder and team on several occasions in the past years and have nothing but words of praise for all of them for their professionalism and outstanding workmanship!  They have done an addition to our kitchen eating area, remodeled our basement family room, bedroom and bathroom and installed a new front entry system.  Never a problem with any of these renos and would highly recommend CCR for any projects, no matter how large or small!  Thank you CCR!
Ken & Betsy",POSITIVE,0.9988691210746765
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,David Collins,5,"We have worked with Arne/Peder and CCR for going on 12 years, 4 jobs so far, and have never been more comfortable recommending anyone to friends and family.  Going above and beyond wouldn't even begin to describe what they do.  Professional, courteous, they treat you with respect and your home as if it was theirs.  The backyard porch they built for us has been replicated by friends and family.  Clear plans and schedules and names of those who will be doing the work.  Can't say enough nice things about them.  If you are looking for a contractor, you should consider giving CCR a call.",POSITIVE,0.9990154504776001
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Gabe Pizzuti,5,"CCR is a 5 Star family oriented company with excellent skilled trades. Gabe and Catherine Pizzuti experienced first hand during a fantastic home renovation. The quality of materials is top notch. The attention to detail is precise. The follow up in home service is always done professionally and clean up is extraordinary. From the initial blue prints to the final day of completion the quality of work is the way we wanted our home to look like.
I have always referred CCR to families and friends and have NEVER been disappointed.
Gabe and Cathy Pizzuti",POSITIVE,0.9994422793388367
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Eric K,5,"Absolutely the best team. Arne, Peter and all the CCR team are first class. Very professional, great design, and excellent workmanship. I've referred them several times to neighbours and friends. Will use them for our ensuite bathroom.",POSITIVE,0.998120129108429
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,David Arbuthnot,5,"Our first experience with a home renovation couldn’t have been better!  The project involved renovating a condo unit to make it wheelchair accessible in a number of rooms.  This included a new island in the kitchen, reconfiguring the ensuite shower and vanities, closets throughout and some changes within the laundry room.  We also added a feature wall in the office, a new fireplace and did a complete repaint. Arne and team really took the time to listen and understand our needs as the requirements were very detailed and specific.

Working within a condo presents many challenges and at the start of the project we weren’t sure how CCR would manage it all, but it quickly became apparent any concerns we had were unfounded as Arne and team handled all the details for us. They got the all the necessary approvals from the property management and used only the trades approved by the condominium corporation for electrical and plumbing changes. Additionally this project was further complicated by the initial lockdown and then all the new restrictions and challenges of the pandemic.  This added some time to the schedule but we were kept informed throughout the project.  BuilderTrend was a great tool to keep the lines of communications open since we were offsite for the entire project.

The time Arne took during the design phase allowed us to use existing cabinetry to minimize waste and costs while still making the new island, counters, backsplashes and cabinetry integrate seamlessly.  Repurposing old counters and appliances to a local charity was important to us and CCR made that possible.

Everyone’s attention to detail and craftsmanship resulted in a beautifully finished renovation.  The kitchen island looks fabulous and provides a wonderful open and accessible workspace.  Joe at Cabico used great creativity and engineering to make this unusual structure sound.  How they managed to get the massive granite pieces for the countertops up the condo elevators still amazes us. Every individual on the CCR team worked patiently with us, they also work with true commitment to the quality of the finished product. We would definitely hire CCR again for any future project and recommend them without hesitation.",POSITIVE,0.9999434947967529
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Carroll Willer,5,"CCR worked in my home two years ago. They did some remodelling in the kitchen and redid cracked walls and ceiling and repainted in the halls. My husband had recently died and I had decided to change things up a bit. My experience with all the men working , whether they were the boss or sweeping up a mess, was all very positive. I liked all the workers- courteous, pleasant, helpful. They made suggestions that I would not have thought of.
The workmanships was very high quality and they made things work for me, bringing samples to me rather than my having to go out looking for items needed. It was a pleasure to have the work done. I missed everyone when the project ended. Highly recommended .",POSITIVE,0.9991528987884521
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,wendy scilley,5,We’ve used CCR on 3 separate occasions over 6 years.  Each project had its own unique experiences with The CCR team coming through with an end product we were extremely pleased with. A great  bunch of guys we would highly recommend for any home Reno.,POSITIVE,0.9970393180847168
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Travis Pitt,5,"We have had several jobs completed by CCR. Very professional, friendly and GREAT work. They would be our first choice for any new remodel job in the future!!
Thanks Peder and Arne and crew for our awesome rooms!",POSITIVE,0.9975601434707642
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Sharon Janssen,5,"I purchased my 1950's bungalow in the fall of 2018 and undertook a large (for me) renovation project with CCR in the summer of 2019.  A completely new kitchen, new main floor flooring, new windows, trim, tile work, revamped main bathroom, new exterior doors and some other miscellaneous pieces of work.  As a woman on my own, this felt like a very daunting process, but CCR made it a smoother process than I expected and exceeded my expectations.

Peder Madsen did a great job explaining everything to me in terms of scope of work, budget and timing.  Their change order process was very clear and they let me know where I stood relative to expenses at all times.  The gentlemen working on my project were extremely responsive and helpful and again were great at explaining everything to me as work proceeded.  Thanks in particular to Larry, Jason and Ryan for keeping everything on track and responding to all my requests and questions...big or small.  And of course, all the talented trades people who made it happen.  Special thanks also to my designer Myra Tuer for keeping us all on track and for helping me make all the major decisions regarding design, finishes, products, etc.

All this to say, I am very happy with the final result and would hire CCR in a heartbeat to come back and do any further renovation work I may wish to undertake.  Arne and Peder, you should be very proud of the great work you and your teams do for your customers.  Thanks again!

Sharon Janssen",POSITIVE,0.999383807182312
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Ana Cole,5,"Absolutely love working with Peder and his team.  I happened to work indirectly with Peder on a project (we were working on certain areas of the home while CCR was working on a couple others) and our client couldn't say enough wonderful things about CCR and the quality and professionalism of their work.  After this, we couldn't wait to collaborate on a project.  Highly recommended!",POSITIVE,0.9993641972541809
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Jacqueline Habicht,5,"Peder Madsen and his team are fantastic!! Larry, John and Don were there when they said they would be. Great communication with builder trend app.
The work was very well done  and on schedule!!So happy with the new kitchen!!
Nancy our decorator was also great to work with and took all our needs and wants into mind!
Justin at the office was top notch too!!
I would definitely recommend the whole team!!😁😁
Brian and Jackie Habicht",POSITIVE,0.9988043308258057
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Rosemary Crawford,5,"Completely gutted my only bathroom, but still made it possible for me to stay in the house- not an easy task. Finished product is gorgeous and of a very high quality. The CCR team had some great ideas for a small space and also did a few"" odd jobs"" around the place. Super work",POSITIVE,0.999913215637207
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Marc Gelinas,5,CCR renovated our entire main floor creating both a functional and beautiful space.  We greatly appreciate the excellent workmanship and careful attention to detail provided by the entire CCR team. We highly recommend them!,POSITIVE,0.9984360337257385
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Marjie Macoun,5,"Thank you Peder, Arne and the rest of the CCR team for the outstanding renovations of our cottage. The experience was seamless from beginning to end!  We can’t recommend CCR enough.",POSITIVE,0.9963222742080688
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Julie Jennings,5,"I wouldn't have it any other way! I've used CCR for three renovations in my home.They're trustworthy, professional and know their stuff.
It just takes a load off knowing that everything will be just fine!
I love them!",POSITIVE,0.9983307719230652
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,G. Stewart,5,"We chose CCR to finish our basement 17 years ago (excellent workmanship) & again a couple of years ago to completely dismantle & renovate our single floor house internally & externally... The end result was a brand new ""home"" to spend our retirement years in :) ...As always, professional, courteous & workmanship second to none...
2 thumbs up 👍👍
Graham & Lynda
...",POSITIVE,0.999688982963562
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Stewart Blair,5,From start to finish CCR made our kitchen reno easy. Would happily recommend them.,POSITIVE,0.9987609386444092
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,J S (J),5,Highly recommend CCR. Great service. Excellent craftsmanship.,POSITIVE,0.9956459403038025
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Robert LePage,4,Great personalized service.,POSITIVE,0.995649516582489
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Jamie Lefebvre,5,,,
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,jon crawford,5,,,
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Taylor Field,5,,,
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Stewart Blair,5,,,
CCR Build + Remodel,ChIJ-0bany_lLogRUBnpws5gzI4,Saahhil Lakhani,5,,,
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,S S,4,"We started off on a bad note with all the delays and miscommunication from the builder itself.  Sad the builder does not care or not even acknowledging emails.

As soon as Dawn and Warren came on board I can give them 5star as the communication has been so clear and no run arounds. Dawn and Warren really helped close loops and returned phone calls. They both have amazing customer service skills. Thank you!",NEGATIVE,0.9540988802909851
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Harjeet bajwa,1,Worst builder ever to deal with.. we were supposed to get our house in August 2023 which we booked in 2021 on countryside and Torbram Brampton location but construction did not even start..they said they have dispute with city.. city said they were not even allowed to sell the lots before approval from city.. total fraud.. here we are stuck can’t even buy another house because they are not refunding our money.. stay away from this builder.they change their name for every new site.. total scam.. taking advantage of loopholes in the system..,NEGATIVE,0.9999972581863403
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Abhishek Tiwari,1,"Don't give your hard earn money to this builder, will take advantage of buyer's trust & walk away due broken system of Ontario, See the pictures of home delivered by builder, with nails on floor, no countertop, no mirror, no outlet for microwave, no garage door, unfinished stairs, no gravel etc etc - builder delivered home unfinished & not safe for kids, after one month of closing they don't reply email or want to finish the work they left.",NEGATIVE,0.9999902248382568
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Samuel Botero,1,"Driving with no regard for other people through Newmarket. Almost caused 3 accidents in a period of 15 minutes.
Please be better.",NEGATIVE,0.9997848868370056
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Bill Hoffman,1,"I recently hired Digreen to build my new home and I regret that decision every day. Not only was the workmanship subpar and filled with mistakes, but they also left broken glass scattered throughout the house, making it unsafe for me and my family to move in.

To make matters even worse, I was subjected to rat dropping, which gave me a very bad cough. Despite bringing this issue to the attention of the company, they did not take any appropriate actions to rectify the situation.

Additionally, the company scammed me on the sale price, charging me for upgrades and additional work that was never completed or done correctly. The communication was poor and they were often unresponsive to my concerns.

I would not recommend this company to anyone and caution anyone considering using them to think twice. This was a terrible experience and a complete waste of my time and money",NEGATIVE,0.9999953508377075
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Ajay Nanthan,1,Worst builder ever. Had a leak since I purchased the home with them and referred 3 other family members to buy from them. They still never fixed the leak and it has been 5 years since the leak . DO NOT RECOMMEND THIS BUILDER AND SUCH BAD SERVICE!!! Will be filing a lawsuit to sue them as their is now mold building in my house because of this leak.,NEGATIVE,0.9999855756759644
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,satnam singh,1,"We booked  home in caledon 2019. Still not get home. Nobody responded us. Whatever asking regarding home,answer is so sorry. Now closing giving november but no response. Even the house not finished. So stress full. First builder giving stress. Please do not book home with digreen .closing giving on friday and next week  no adjustment letter sent. Now noone answered calls.  Last thing they are putting extra closing cost too. Be aware !",NEGATIVE,0.999902606010437
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,William - Brampton,1,"DO NOT BUY FROM THEM!!
This builder should be put out of business. Bought home in Caledon 3+ years ago. Paid all deposits up front. All delays expired and my Lawyer informed them to cancel and refund as per terms of the contract. They did not even have the courtesy to respond. I have not received a penny back. Meanwhile they continue to take money from unsuspecting people and I have to live in a much smaller place and pay for storage as well.
Dishonest builder!! Shameful.",NEGATIVE,0.9999960660934448
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Stardustflamz,1,"We were supposed to get our home by now. But there is NOTHING. No updates, no phone calls and emails. If i had known how this would be, i would have never went with this builder. We visit the area every week, and let me tell you it is very disappointing. They probably doing something once a month. There is no work being done. At this rate i don't know when we this project will be done. We have to adjust our life and pay for rent elsewhere when we should've been in our home. Someone help me and the others in the same position. We are all stuck.  They always tell us that work is being done and every time we call and speak to someone they keep delaying and give us a new date. I am so disappointed with this building as well as the other who have bought into this project as well. These people are using COVID as an excuse where as i have seen other builders start their project at the same time and finish on time. So save that excuse for next time.",NEGATIVE,0.9999980926513672
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Muneeb Khan,5,"I have purchased a few properties through Digreen Homes and I couldn’t be more happy with the results. The team is caring and always satisfies my needs. Moreover, I find the whole process to be very smooth with clear communication on both ends. It’s a pleasant change from some other competitors and that’s what keeps me coming back!",POSITIVE,0.9989073276519775
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Jennifer Kuznetsov,5,"I had a great experience purchasing a home from Digreen Homes. Not only are their builds of great quality, but they are genuinely interested in ensuring that the purchaser is as satisfied as possible by offering premium customer service. I look forward to their upcoming projects and would highly recommend choosing Digreen Homes for any prospective building projects!",POSITIVE,0.9786429405212402
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Qurratulain Ahmed,1,"they are big frauds. emails indicate prices starts from low $1 Million. when you go there, they will show you the price list with starting $1.4. when i tried to book an appointment, their email crashed. their site plan showed 30 lots after 10 minutes site plan showed only 12 lots. they intentionally removed the rest of the lots to see the experience. if people buy it in hours then they can increase the lot prices. they increased $300,000 in one day in digreen brampton countryside fields project. totally misrepresentation. people who signed are gonna be stuck because they didn't capped the development charges. they will get from their clients in thousands on closing. please be aware of these theives.
All 5 stars and good reviews are by their own staff members. Cheaters",NEGATIVE,0.999971866607666
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Bassel Barkaji,5,My wife and I are first time home buyers and the staff at Digreen homes truly make this a wonderful experience. They provided us with the necessary tools and information needed to ensure a smooth transaction. Clear and concise communication took a stressful situation and turned it into a pleasant and memorable experience. My wife and I will be using DiGreen homes on our next house purchase!,POSITIVE,0.9981607794761658
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Hamid Jalali,1,"We went in to buy one thing, we were showed the renderings, did all the paperwork, gave our deposit checks and then the builder turns around and changes the model and has the nerve to ask for MORE MONEY!
This is very upsetting, misleading and a waste of everyone's time.
I don't trust this builder.",NEGATIVE,0.9999954700469971
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Gagandeep Khosa,1,"Purchased pre-development home three years ago in Caledon, Builder has failed to start any construction at all and has also refused to return the deposit. I suggest no one deal with this Builder, feel free to check the Tarion database.",NEGATIVE,0.9999711513519287
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Shelly Chen,1,"VERY IRRESPONSIBLE Builder!!!  I don't usually write google reviews, but Digreen has been so bad that I feel they deserve a 1-star review! Honestly, I would want to give them a 0-star if the system allowed me to.

I purchased a townhouse from Digreen. It has been a terrible experience!!  Digreen is so unprofessional and irresponsible! They evade and refuse to pay for water infrastructure damage caused by them, which left us, the owners, ripped off and frustrated!!",NEGATIVE,0.9999974966049194
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Palwinder Bains,1,"They will give you booking Portal without prices. Booking portal never works. In office, receptionist always tell you prices will be released on day of booking. But they never give prices out. Looks like just playing around and create false demand.",NEGATIVE,0.9998668432235718
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Zain Merchant,5,Thank you for making the buying process easy and simple. Working with Digreen Homes ensures your money is being invested with the best Real Estate Development company!,POSITIVE,0.9925526976585388
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Divraj Mand,1,Very bad builder when he built my house when he has closing nothing done no paint no doors I was going to move in that can’t do you very bad builder?,NEGATIVE,0.999790608882904
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Abhishek Tiwari,1,"Builder charged extra 70k closing cost just 2 days before closing. Delivered unfinished home, very pathetic condition.",NEGATIVE,0.9998383522033691
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Haider Baig,5,"Probably one of the better builders out there, being a buyer is stressful but they kept updating me through out the process, everything was done well and on time ! Super satisfied.",POSITIVE,0.9970425963401794
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Nittan Aneja,1,"they are big frauds. emails indicate prices starts from low $1 Million. when you go there, they will show you the price list with starting $1.4. when i tried to book an appointment, their email crashed. their site plan showed 30 lots after 10 minutes site plan showed only 12 lots. they intentionally removed the rest of the lots to see the experience. if people buy it in hours then they can increase the lot prices. they increased $300,000 in one day in digreen brampton countryside fields project. totally misrepresentation. people who signed are gonna be stuck because they didn't capped the development charges. they will get from their clients in thousands on closing. please be aware of these theives.",NEGATIVE,0.9999878406524658
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,gurmeet kaur,1,Had a very very bad experience. Will not recommend this builder to anyone. Not worth at all.,NEGATIVE,0.9999792575836182
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Bilal Jaffri,5,"Recently purchased a home from them, had a lot of options to choose from and the staff helped me throughout the whole process. Very happy with the results.",POSITIVE,0.9960129261016846
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,E P,1,"Unfortunately I am beyond dissatisfied with services from this company in regards to delayed closing, management etc. stress levels have been unnecessarily high.",NEGATIVE,0.9881772398948669
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Gurleen Singh,1,Very bad experience I do not recommend this builder for anyone please avoid this builder and pick builder,NEGATIVE,0.9999904632568359
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Dudala Aravind,5,"Excellent builder,really cares about the clients and amazing attention to detail with everything !Very modern and trendy features and finishes and great customer service!",POSITIVE,0.9949458241462708
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Rabiya Adhia,5,I had a very pleasant experience...found the sales team to be very responsive and knowledgeable. They answered all my questions and made the whole process very seamless,POSITIVE,0.9959619641304016
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,jejwkge,1,"just bought a new home from them, just problem after problem, leak after leak, and it's not just my home too! Wouldn't recommend buying from them!",NEGATIVE,0.9993446469306946
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,RANJIT THIALIA,1,Giving false information.  First he gave me appointment after 1 hr call me my appointment no longer available.  Dishonest false information represents. I never trust on these guys.,NEGATIVE,0.9996308088302612
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Jas Dhillon,5,"Top notch service, best quality..
Best investment in pre construction developments
I strongly recommend for Digreen builder
Choose Digreen builder for your next home..",POSITIVE,0.9826883673667908
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Ramrebel Gaming,1,never buy a house from them very bad builder,NEGATIVE,0.999907374382019
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Qin Jason,1,After two and half years still living in a construction site. They keep delay the work and ignore their responsibility. Very poor credit.,NEGATIVE,0.9999853372573853
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Mohinder Mangat,1,Staff of this builder never pick up calls . Change agreements ask for more money day by day .,NEGATIVE,0.9999251365661621
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,maha masood,5,Enjoyed working with the staff and builders as they were very cooperative and professional. Thank you!,POSITIVE,0.9735305309295654
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Henry Zhang,5,Best service and product.,POSITIVE,0.9973303079605103
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Bill Primo,1,You should be paying for the $200000 arrears on the water bill!,NEGATIVE,0.9995750784873962
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,Wendy Ho,5,Great stuff,POSITIVE,0.9959738850593567
Digreen Homes,ChIJ2yfX4tjU1IkRbct8G2DI2nA,D S (llavrud),1,They should change their name from Digreen to Diworst or Delays.,NEGATIVE,0.999836802482605
